epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,filters,kernel_size,dropout,dense_units,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
6,0.12373906373977661,0.08011322468519211,0.2695881724357605,0.22228172421455383,0.12373906373977661,0.08011322468519211,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
7,0.11605079472064972,0.06400492042303085,0.25772717595100403,0.19489748775959015,0.11605079472064972,0.06400492042303085,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
8,0.10366753488779068,0.05926297977566719,0.24004819989204407,0.18848590552806854,0.10366753488779068,0.05926297977566719,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
9,0.08975450694561005,0.05729082599282265,0.22759410738945007,0.18740850687026978,0.08975450694561005,0.05729082599282265,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
10,0.09256533533334732,0.05450059846043587,0.22481362521648407,0.18337155878543854,0.09256533533334732,0.054500605911016464,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
11,0.09464142471551895,0.051408059895038605,0.22693398594856262,0.17646217346191406,0.09464142471551895,0.051408059895038605,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
12,0.0792427510023117,0.049988944083452225,0.21135029196739197,0.174016535282135,0.0792427510023117,0.049988944083452225,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
13,0.08115698397159576,0.05234921723604202,0.20940469205379486,0.17850562930107117,0.08115698397159576,0.05234921723604202,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
14,0.08288503438234329,0.054267287254333496,0.21409918367862701,0.18506863713264465,0.08288503438234329,0.054267287254333496,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
15,0.08417052775621414,0.059799086302518845,0.215391606092453,0.19328339397907257,0.08417052775621414,0.059799086302518845,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
16,0.07542971521615982,0.04773009568452835,0.2040529102087021,0.1712811142206192,0.07542971521615982,0.04773009568452835,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
17,0.07497622817754745,0.05151017755270004,0.2018914520740509,0.1790602058172226,0.07497622817754745,0.05151017755270004,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
18,0.06237415224313736,0.04816160351037979,0.18767286837100983,0.17279577255249023,0.06237415224313736,0.04816160351037979,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
19,0.06958996504545212,0.046850092709064484,0.1943511962890625,0.16751156747341156,0.06958996504545212,0.046850092709064484,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
20,0.06450065970420837,0.03959871456027031,0.18582522869110107,0.15158884227275848,0.06450065970420837,0.03959871456027031,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
21,0.06319137662649155,0.04261050373315811,0.18634724617004395,0.15596045553684235,0.06319137662649155,0.04261050373315811,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
22,0.06522049009799957,0.04551183432340622,0.18750447034835815,0.16567789018154144,0.06522049009799957,0.04551183432340622,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
23,0.06805555522441864,0.055038150399923325,0.1920240968465805,0.18345476686954498,0.06805555522441864,0.055038150399923325,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
24,0.0661463513970375,0.05273040384054184,0.19005174934864044,0.17978084087371826,0.0661463513970375,0.05273040384054184,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
25,0.06084815785288811,0.05132799968123436,0.18366600573062897,0.17791318893432617,0.06084815785288811,0.05132799968123436,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
26,0.05710138380527496,0.03912796825170517,0.1788989156484604,0.15215332806110382,0.05710138380527496,0.03912796825170517,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
27,0.05605878680944443,0.04185297340154648,0.17243562638759613,0.15873843431472778,0.05605878680944443,0.04185297340154648,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
28,0.05794482305645943,0.048345476388931274,0.17656682431697845,0.16800840198993683,0.05794482305645943,0.048345476388931274,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
29,0.0589510016143322,0.04483714699745178,0.17916066944599152,0.16421133279800415,0.0589510016143322,0.04483714699745178,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
30,0.05915282666683197,0.04808714613318443,0.1788497120141983,0.17055389285087585,0.05915282666683197,0.04808714613318443,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
31,0.06143047660589218,0.05948644131422043,0.181827574968338,0.19110089540481567,0.06143047660589218,0.05948644131422043,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
32,0.05752316489815712,0.05681693181395531,0.17639189958572388,0.1837788075208664,0.05752316489815712,0.05681693181395531,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
33,0.05583108961582184,0.04748839512467384,0.1750936359167099,0.16780121624469757,0.05583108961582184,0.04748839512467384,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
34,0.05228504538536072,0.03592795878648758,0.16717010736465454,0.14240403473377228,0.05228504538536072,0.03592795878648758,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
35,0.052000582218170166,0.038916993886232376,0.16754072904586792,0.14182908833026886,0.052000582218170166,0.038916993886232376,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
36,0.05347047746181488,0.03510177135467529,0.16831569373607635,0.14077679812908173,0.05347047746181488,0.03510177507996559,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
37,0.054893314838409424,0.03990263119339943,0.17242927849292755,0.15283121168613434,0.054893314838409424,0.03990263119339943,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
38,0.05121584236621857,0.03457391634583473,0.16434462368488312,0.1405484825372696,0.05121584236621857,0.03457391634583473,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
39,0.049712665379047394,0.03807505592703819,0.1640825867652893,0.14589929580688477,0.049712665379047394,0.03807505592703819,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
40,0.041955187916755676,0.035400040447711945,0.14985841512680054,0.1419573426246643,0.041955187916755676,0.035400040447711945,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
41,0.04759838432073593,0.03299245983362198,0.15713201463222504,0.1355222463607788,0.04759838432073593,0.03299245983362198,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
42,0.0429169163107872,0.02972085028886795,0.1508917659521103,0.1241057738661766,0.0429169163107872,0.02972085028886795,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
43,0.03998035192489624,0.02793070860207081,0.14597515761852264,0.115695059299469,0.03998035192489624,0.02793070860207081,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
44,0.04804274067282677,0.029363205656409264,0.15983568131923676,0.1222953125834465,0.04804274067282677,0.029363205656409264,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
45,0.04209370166063309,0.028660496696829796,0.14916938543319702,0.11955678462982178,0.04209370166063309,0.028660496696829796,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
46,0.039376579225063324,0.029271071776747704,0.14347104728221893,0.1237330362200737,0.039376579225063324,0.029271071776747704,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
47,0.04483165219426155,0.03343754634261131,0.15319353342056274,0.1373780071735382,0.04483165219426155,0.03343754634261131,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
48,0.04621710628271103,0.029152652248740196,0.15579922497272491,0.12434264272451401,0.04621710628271103,0.029152652248740196,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
49,0.042141176760196686,0.027632594108581543,0.15027444064617157,0.11386192589998245,0.042141176760196686,0.027632594108581543,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
50,0.04065878316760063,0.033124253153800964,0.1495112031698227,0.13717982172966003,0.04065878316760063,0.033124253153800964,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
51,0.04137207940220833,0.03689267858862877,0.14991673827171326,0.14304466545581818,0.04137207940220833,0.03689267858862877,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
52,0.043142080307006836,0.035519640892744064,0.14852647483348846,0.14409813284873962,0.043142080307006836,0.035519640892744064,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
53,0.03985825926065445,0.030810529366135597,0.14660833775997162,0.12953728437423706,0.03985825926065445,0.030810529366135597,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
54,0.037230804562568665,0.02636018581688404,0.14058493077754974,0.11540664732456207,0.037230804562568665,0.02636018581688404,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
55,0.032649748027324677,0.025376012548804283,0.13162091374397278,0.11036035418510437,0.032649748027324677,0.025376012548804283,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
56,0.04115438088774681,0.026285890489816666,0.14567549526691437,0.1120847538113594,0.04115438088774681,0.026285890489816666,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
57,0.04013499245047569,0.02947051450610161,0.14567089080810547,0.12488320469856262,0.04013499245047569,0.02947051450610161,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
58,0.038658563047647476,0.03141927346587181,0.14714911580085754,0.12780511379241943,0.038658563047647476,0.03141927346587181,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
59,0.04229046404361725,0.03161542862653732,0.1449422687292099,0.12374072521924973,0.04229046404361725,0.03161542862653732,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
60,0.03819200396537781,0.026322903111577034,0.14331865310668945,0.1139145940542221,0.03819200396537781,0.026322903111577034,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
61,0.035283010452985764,0.029307512566447258,0.13588373363018036,0.12462390959262848,0.035283010452985764,0.029307512566447258,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
62,0.03930837661027908,0.02637275867164135,0.14408470690250397,0.117649145424366,0.03930837661027908,0.02637275867164135,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
63,0.036143042147159576,0.02691592089831829,0.13697883486747742,0.11980992555618286,0.036143042147159576,0.02691592089831829,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
64,0.034920211881399155,0.026442114263772964,0.13449837267398834,0.11647780984640121,0.034920211881399155,0.026442114263772964,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
65,0.03415653482079506,0.03171532601118088,0.1370089054107666,0.12846361100673676,0.03415653482079506,0.03171532601118088,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
66,0.03608032315969467,0.02614622376859188,0.13830702006816864,0.11496465653181076,0.03608032315969467,0.02614622376859188,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
67,0.03739044815301895,0.028042040765285492,0.14113794267177582,0.1217617318034172,0.03739044815301895,0.028042040765285492,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
68,0.036851271986961365,0.02334965392947197,0.1374143362045288,0.1057492196559906,0.036851271986961365,0.02334965392947197,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
69,0.03292186185717583,0.02743496000766754,0.13379120826721191,0.12099786102771759,0.03292186185717583,0.02743496000766754,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
70,0.035896316170692444,0.02438223361968994,0.1373317390680313,0.10818706452846527,0.035896316170692444,0.02438223361968994,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
71,0.03454534336924553,0.0231794323772192,0.13429076969623566,0.09927579760551453,0.03454534336924553,0.0231794323772192,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
72,0.0381978303194046,0.024029668420553207,0.13895604014396667,0.1084926649928093,0.0381978303194046,0.024029668420553207,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
73,0.033500369638204575,0.023843344300985336,0.13194715976715088,0.10325642675161362,0.033500369638204575,0.023843344300985336,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
74,0.037737563252449036,0.023939818143844604,0.14176946878433228,0.1052471250295639,0.037737563252449036,0.023939820006489754,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
75,0.03603356331586838,0.025868460536003113,0.13903072476387024,0.11753909289836884,0.03603356331586838,0.025868460536003113,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
76,0.03786776214838028,0.026478152722120285,0.14131592214107513,0.1219276711344719,0.03786776214838028,0.026478152722120285,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
77,0.04364319518208504,0.03825969621539116,0.15301696956157684,0.15082594752311707,0.04364319518208504,0.03825969621539116,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
78,0.03430924192070961,0.02521391585469246,0.13728219270706177,0.11250825226306915,0.03430924192070961,0.02521391585469246,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
79,0.03368642181158066,0.02680543251335621,0.13480406999588013,0.11665800213813782,0.03368642181158066,0.02680543251335621,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
80,0.03230733424425125,0.027086609974503517,0.13258887827396393,0.11293577402830124,0.03230733424425125,0.027086609974503517,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
81,0.033520277589559555,0.024039318785071373,0.1314440667629242,0.10996640473604202,0.033520277589559555,0.024039318785071373,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
82,0.03400858864188194,0.02355637028813362,0.13379038870334625,0.10870186984539032,0.03400858864188194,0.02355637028813362,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
83,0.03264269977807999,0.0288713276386261,0.12895172834396362,0.1187845766544342,0.03264269977807999,0.0288713276386261,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
84,0.035810232162475586,0.027701858431100845,0.13816334307193756,0.12050119042396545,0.035810232162475586,0.027701858431100845,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
85,0.03095647692680359,0.028719870373606682,0.12796498835086823,0.12374205887317657,0.03095647692680359,0.028719870373606682,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
86,0.03393010050058365,0.025117237120866776,0.13382892310619354,0.11409367620944977,0.03393010050058365,0.025117237120866776,CNN,60,0,32,3,0.1,32,0.001,32,15,100,86,val_loss
1,0.5301176309585571,0.2118968665599823,0.5787199139595032,0.36848706007003784,0.5301176309585571,0.2118968665599823,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
2,0.30257338285446167,0.12160857021808624,0.41625481843948364,0.2826496660709381,0.30257338285446167,0.12160857021808624,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
3,0.21669074892997742,0.10955999046564102,0.35785961151123047,0.26681527495384216,0.21669074892997742,0.10955999046564102,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
4,0.18926946818828583,0.09614835679531097,0.3336537480354309,0.25358444452285767,0.18926946818828583,0.09614835679531097,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
5,0.15898481011390686,0.07819028198719025,0.3027489483356476,0.22451892495155334,0.15898481011390686,0.07819028198719025,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
6,0.14328062534332275,0.06910703331232071,0.28512436151504517,0.20905636250972748,0.14328062534332275,0.06910703331232071,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
7,0.12662243843078613,0.07284925132989883,0.2681214213371277,0.21484389901161194,0.12662243843078613,0.07284925132989883,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
8,0.11785492300987244,0.06649556756019592,0.26009514927864075,0.20540431141853333,0.11785492300987244,0.06649556756019592,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
9,0.11285074800252914,0.06263957917690277,0.2506231963634491,0.19929581880569458,0.11285074800252914,0.06263957917690277,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
10,0.10322297364473343,0.05887039750814438,0.24147929251194,0.1913442760705948,0.10322297364473343,0.05887039750814438,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
11,0.09845960885286331,0.05544644594192505,0.23392784595489502,0.18286922574043274,0.09845960885286331,0.05544644594192505,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
12,0.09593641012907028,0.05407026782631874,0.22914136946201324,0.18294760584831238,0.09593641012907028,0.05407026782631874,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
13,0.10106043517589569,0.049957823008298874,0.23270879685878754,0.17541809380054474,0.10106043517589569,0.049957823008298874,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
14,0.09375457465648651,0.04945686087012291,0.2290031909942627,0.173941969871521,0.09375457465648651,0.04945686087012291,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
15,0.09340362995862961,0.04655667766928673,0.22666917741298676,0.16590440273284912,0.09340362995862961,0.04655667766928673,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
16,0.08638900518417358,0.04687964916229248,0.2169908732175827,0.1664637178182602,0.08638900518417358,0.04687964916229248,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
17,0.08182087540626526,0.04978644847869873,0.21080897748470306,0.1764114499092102,0.08182087540626526,0.04978644847869873,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
18,0.084808349609375,0.047876711934804916,0.21908728778362274,0.17292000353336334,0.0848083570599556,0.047876711934804916,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
19,0.08896881341934204,0.044574540108442307,0.223354309797287,0.16057072579860687,0.08896881341934204,0.044574540108442307,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
20,0.07516638934612274,0.04891762137413025,0.20452068746089935,0.17245034873485565,0.07516638934612274,0.04891762137413025,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
21,0.08023188263177872,0.046895675361156464,0.21170423924922943,0.1683965027332306,0.08023188263177872,0.046895675361156464,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
22,0.08468517661094666,0.043834660202264786,0.21269899606704712,0.16195710003376007,0.08468517661094666,0.043834660202264786,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
23,0.07135988026857376,0.041646458208560944,0.19974994659423828,0.15612183511257172,0.07135988026857376,0.041646458208560944,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
24,0.07425722479820251,0.04146036505699158,0.2008541077375412,0.1564648598432541,0.07425721734762192,0.04146036505699158,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
25,0.06302349269390106,0.03585463762283325,0.18592821061611176,0.14076504111289978,0.06302349269390106,0.03585463762283325,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
26,0.06438136100769043,0.03593767434358597,0.18490171432495117,0.139927938580513,0.06438136100769043,0.03593767434358597,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
27,0.06298205256462097,0.03816265985369682,0.18688462674617767,0.148595929145813,0.06298205256462097,0.03816266357898712,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
28,0.06451825797557831,0.03814450651407242,0.18683701753616333,0.1488242894411087,0.06451825797557831,0.03814450278878212,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
29,0.06018777936697006,0.038674112409353256,0.18190325796604156,0.1494038999080658,0.06018777936697006,0.038674112409353256,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
30,0.057644594460725784,0.035772018134593964,0.17710088193416595,0.14279434084892273,0.057644594460725784,0.035772018134593964,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
31,0.06381630897521973,0.036634787917137146,0.1833859533071518,0.14398059248924255,0.06381630897521973,0.036634787917137146,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
32,0.05648534372448921,0.039612822234630585,0.1764899492263794,0.15361903607845306,0.05648534372448921,0.039612822234630585,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
33,0.05661339685320854,0.03803539276123047,0.17661599814891815,0.14994889497756958,0.05661339685320854,0.03803539276123047,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
34,0.057838521897792816,0.04097342491149902,0.17445002496242523,0.15793900191783905,0.057838521897792816,0.04097342491149902,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
35,0.05638188123703003,0.04442640021443367,0.1740146279335022,0.1658068597316742,0.05638188123703003,0.04442640021443367,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
36,0.05748504027724266,0.04428641125559807,0.17632818222045898,0.16314265131950378,0.05748504027724266,0.04428641125559807,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
37,0.054139863699674606,0.04601845517754555,0.1681917905807495,0.1668565273284912,0.054139863699674606,0.04601845517754555,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
38,0.05794795602560043,0.05742916092276573,0.1767168492078781,0.1890314817428589,0.05794795602560043,0.05742916092276573,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
39,0.05461956560611725,0.046535514295101166,0.17048612236976624,0.16559411585330963,0.05461956560611725,0.046535514295101166,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
40,0.05276280269026756,0.03879044950008392,0.1685657650232315,0.150102436542511,0.05276280269026756,0.03879044950008392,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
41,0.05215940251946449,0.04089741408824921,0.16480094194412231,0.15577054023742676,0.05215940251946449,0.04089741408824921,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
42,0.04950666055083275,0.03527582064270973,0.1617441028356552,0.14028571546077728,0.04950666055083275,0.03527582064270973,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
43,0.046187542378902435,0.03459203615784645,0.15630851686000824,0.14019936323165894,0.046187542378902435,0.03459203615784645,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
44,0.05150434374809265,0.03451951965689659,0.164951354265213,0.13647516071796417,0.05150434374809265,0.03451951965689659,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
45,0.04678571969270706,0.03162878006696701,0.15779615938663483,0.12921416759490967,0.04678571969270706,0.03162878006696701,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
46,0.046920668333768845,0.03757642209529877,0.15611694753170013,0.14501658082008362,0.046920668333768845,0.03757642209529877,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
47,0.04822460561990738,0.03328400477766991,0.1638866513967514,0.13620644807815552,0.04822460561990738,0.03328400477766991,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
48,0.04356854408979416,0.02987954393029213,0.15197008848190308,0.12253295630216599,0.04356854408979416,0.02987954393029213,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
49,0.04944721981883049,0.03624065965414047,0.1574927419424057,0.13551652431488037,0.04944721981883049,0.03624065965414047,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
50,0.045219484716653824,0.030643904581665993,0.15647023916244507,0.12500980496406555,0.045219484716653824,0.030643904581665993,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
51,0.041770730167627335,0.037764448672533035,0.14971917867660522,0.14788207411766052,0.041770730167627335,0.037764448672533035,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
52,0.05036395043134689,0.039250679314136505,0.1643150895833969,0.14887553453445435,0.05036395043134689,0.039250679314136505,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
53,0.03906046599149704,0.039747387170791626,0.14491085708141327,0.15124598145484924,0.03906046599149704,0.039747387170791626,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
54,0.04409025236964226,0.032115377485752106,0.1550889015197754,0.12673401832580566,0.04409025236964226,0.032115377485752106,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
55,0.04062371328473091,0.029946567490696907,0.14775249361991882,0.12548458576202393,0.04062371328473091,0.029946567490696907,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
56,0.03879791870713234,0.030133727937936783,0.14334195852279663,0.1270969957113266,0.03879791870713234,0.030133727937936783,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
57,0.04177727550268173,0.03906668350100517,0.14876027405261993,0.14779141545295715,0.04177727550268173,0.03906668350100517,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
58,0.04498036205768585,0.0388261154294014,0.15638600289821625,0.1498933583498001,0.04498036205768585,0.0388261154294014,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
59,0.03631700947880745,0.028775202110409737,0.14155380427837372,0.12202005833387375,0.03631700947880745,0.028775202110409737,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
60,0.03347579017281532,0.029445648193359375,0.134013831615448,0.12395218759775162,0.03347579017281532,0.029445648193359375,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
61,0.03767835348844528,0.03367983549833298,0.141867995262146,0.13595925271511078,0.03767835348844528,0.03367983549833298,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
62,0.037761837244033813,0.029154233634471893,0.14135600626468658,0.12475008517503738,0.037761837244033813,0.029154233634471893,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
63,0.04211800545454025,0.03464570268988609,0.14887437224388123,0.13307252526283264,0.04211800545454025,0.03464570268988609,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
64,0.04166705533862114,0.029585152864456177,0.14916396141052246,0.12190763652324677,0.04166705533862114,0.029585152864456177,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
65,0.03587910532951355,0.0269944965839386,0.14042247831821442,0.11333242803812027,0.03587910532951355,0.0269944965839386,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
66,0.040739499032497406,0.02836884744465351,0.14611105620861053,0.1197567880153656,0.040739499032497406,0.02836884744465351,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
67,0.04034098982810974,0.0284198559820652,0.14528237283229828,0.11753595620393753,0.04034098982810974,0.0284198559820652,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
68,0.036322370171546936,0.027791032567620277,0.13876314461231232,0.11851214617490768,0.036322370171546936,0.027791032567620277,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
69,0.03626684844493866,0.0296784695237875,0.14071327447891235,0.12849223613739014,0.03626684844493866,0.0296784695237875,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
70,0.037073906511068344,0.029056072235107422,0.14121533930301666,0.12309258431196213,0.037073906511068344,0.029056072235107422,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
71,0.031612370163202286,0.028314843773841858,0.1319507509469986,0.1198817789554596,0.031612370163202286,0.028314843773841858,CNN,60,1,32,3,0.1,32,0.001,32,15,100,100,val_loss
