epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,units,dropout,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
60,0.03281782194972038,0.04242401197552681,0.13410687446594238,0.14598742127418518,0.03281782194972038,0.04242401197552681,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
61,0.03464861214160919,0.0438031330704689,0.13703233003616333,0.14716725051403046,0.03464861214160919,0.0438031330704689,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
62,0.033942315727472305,0.04638054221868515,0.13502967357635498,0.1500295102596283,0.033942315727472305,0.04638054221868515,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
63,0.033221323043107986,0.043319638818502426,0.13506871461868286,0.14560456573963165,0.033221323043107986,0.043319638818502426,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
64,0.03307729959487915,0.04341144859790802,0.13509319722652435,0.14636871218681335,0.03307729959487915,0.04341144859790802,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
65,0.031557898968458176,0.04379759728908539,0.13236191868782043,0.14680850505828857,0.031557898968458176,0.04379759728908539,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
66,0.03286246955394745,0.04227423667907715,0.13410763442516327,0.14483904838562012,0.03286246955394745,0.04227423667907715,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
67,0.03296439349651337,0.04314039647579193,0.1344384104013443,0.14568418264389038,0.03296439349651337,0.04314039647579193,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
68,0.03475019335746765,0.04240870475769043,0.13772036135196686,0.14529375731945038,0.03475019335746765,0.04240870475769043,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
69,0.033081572502851486,0.04116653650999069,0.13444587588310242,0.14292453229427338,0.033081572502851486,0.04116653650999069,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
70,0.03363291919231415,0.04287686571478844,0.1356736570596695,0.14513008296489716,0.03363291919231415,0.04287686571478844,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
71,0.03215658292174339,0.04163895547389984,0.1337437927722931,0.14340251684188843,0.03215658292174339,0.04163895547389984,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
72,0.03439980745315552,0.04045243188738823,0.1379234939813614,0.14121423661708832,0.03439980745315552,0.04045243188738823,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
73,0.03266318142414093,0.04192076995968819,0.1335659772157669,0.14378128945827484,0.03266318142414093,0.04192076995968819,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
74,0.03217899054288864,0.04100731015205383,0.1330093890428543,0.14119407534599304,0.03217899054288864,0.04100731015205383,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
75,0.031124714761972427,0.041694626212120056,0.1309116631746292,0.14193503558635712,0.031124714761972427,0.041694626212120056,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
76,0.03127814456820488,0.040090855211019516,0.13152024149894714,0.14029061794281006,0.03127814456820488,0.040090855211019516,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
77,0.031523413956165314,0.04170193150639534,0.13170543313026428,0.1419253945350647,0.031523413956165314,0.04170193150639534,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
78,0.03202806040644646,0.03979288786649704,0.132350355386734,0.1403791904449463,0.03202806040644646,0.03979288786649704,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
79,0.03371625766158104,0.04216907173395157,0.13566109538078308,0.14369268715381622,0.03371625766158104,0.04216907173395157,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
80,0.03270368650555611,0.041501484811306,0.1334225833415985,0.14166660606861115,0.03270368650555611,0.041501484811306,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
81,0.03094467706978321,0.03947082534432411,0.12946206331253052,0.13826778531074524,0.03094467706978321,0.03947082534432411,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
82,0.03253183886408806,0.03938957676291466,0.13337628543376923,0.13894018530845642,0.03253183886408806,0.03938957676291466,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
83,0.03299352526664734,0.041051480919122696,0.1337260752916336,0.14083637297153473,0.03299352526664734,0.041051480919122696,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
84,0.030680609866976738,0.03970882296562195,0.12917855381965637,0.13891856372356415,0.030680609866976738,0.03970882296562195,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
85,0.029898006469011307,0.03918374329805374,0.12816475331783295,0.13704527914524078,0.029898006469011307,0.03918374329805374,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
86,0.03118506446480751,0.03779497742652893,0.13087603449821472,0.13575442135334015,0.03118506446480751,0.03779497742652893,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
87,0.029721438884735107,0.038639817386865616,0.12798820436000824,0.13777117431163788,0.029721438884735107,0.038639817386865616,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
88,0.02901601977646351,0.038566090166568756,0.12715739011764526,0.13666749000549316,0.02901601977646351,0.038566090166568756,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
89,0.030683834105730057,0.03909602016210556,0.12999656796455383,0.137309268116951,0.030683834105730057,0.03909602016210556,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
90,0.030268574133515358,0.03782004863023758,0.1279812604188919,0.1349293440580368,0.030268574133515358,0.03782004863023758,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
91,0.0311089176684618,0.03718572109937668,0.13175757229328156,0.1344914734363556,0.0311089176684618,0.03718572109937668,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
92,0.029293950647115707,0.03870991989970207,0.12651747465133667,0.13605372607707977,0.029293950647115707,0.03870991989970207,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
93,0.029554735869169235,0.03752177953720093,0.1265343874692917,0.13434012234210968,0.029554735869169235,0.03752177953720093,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
94,0.028941815719008446,0.03786664828658104,0.12573184072971344,0.13509029150009155,0.028941815719008446,0.03786664828658104,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
95,0.028321947902441025,0.038032520562410355,0.12458575516939163,0.13501952588558197,0.028321947902441025,0.038032520562410355,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
96,0.029453175142407417,0.03641502186655998,0.12683197855949402,0.13307100534439087,0.029453175142407417,0.03641502186655998,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
97,0.030005794018507004,0.036397792398929596,0.1280391812324524,0.13251906633377075,0.030005794018507004,0.036397792398929596,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
98,0.029684653505682945,0.036673404276371,0.12687264382839203,0.1329488456249237,0.029684653505682945,0.036673404276371,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
99,0.0292675718665123,0.03715966269373894,0.12549306452274323,0.13308221101760864,0.0292675718665123,0.03715966269373894,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
100,0.02988983877003193,0.03569643571972847,0.1278282105922699,0.1311255395412445,0.02988983877003193,0.03569643571972847,LSTM,60,1,32,0.1,0.001,32,15,100,100,val_loss
1,0.8318732380867004,0.6220281720161438,0.7346848845481873,0.6474341750144958,0.8318732380867004,0.6220281720161438,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
2,0.5027403831481934,0.3342362344264984,0.5751264095306396,0.45877382159233093,0.5027403831481934,0.3342362344264984,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
3,0.32479754090309143,0.2129485160112381,0.4483358860015869,0.35312554240226746,0.32479754090309143,0.2129485160112381,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
4,0.21716080605983734,0.13461768627166748,0.35631701350212097,0.27845895290374756,0.21716080605983734,0.13461768627166748,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
5,0.15365691483020782,0.09923246502876282,0.2950451672077179,0.23681120574474335,0.15365691483020782,0.09923246502876282,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
6,0.11359315365552902,0.07857675105333328,0.25060024857521057,0.20992855727672577,0.11359315365552902,0.07857675105333328,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
7,0.09824268519878387,0.06711839884519577,0.2320031076669693,0.19335243105888367,0.09824268519878387,0.06711839884519577,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
8,0.08417351543903351,0.05965684726834297,0.21231703460216522,0.1837761551141739,0.08417351543903351,0.05965684726834297,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
9,0.07657714188098907,0.056474436074495316,0.20500820875167847,0.17857621610164642,0.07657714188098907,0.056474436074495316,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
10,0.07544846832752228,0.054440006613731384,0.2019675225019455,0.1748628318309784,0.07544846832752228,0.054440006613731384,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
11,0.07038816809654236,0.05373801663517952,0.1949300467967987,0.17346078157424927,0.07038816809654236,0.05373801663517952,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
12,0.06600745022296906,0.05111454799771309,0.18915343284606934,0.17017386853694916,0.06600745022296906,0.05111454799771309,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
13,0.06207446753978729,0.05041327327489853,0.18302308022975922,0.16894356906414032,0.06207446753978729,0.05041327327489853,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
14,0.06348691135644913,0.05043140798807144,0.18526232242584229,0.16813509166240692,0.06348691135644913,0.05043140798807144,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
15,0.06187514588236809,0.04819206893444061,0.1807502657175064,0.1652534157037735,0.06187514588236809,0.04819206893444061,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
16,0.057284023612737656,0.046974342316389084,0.17652152478694916,0.16423237323760986,0.057284023612737656,0.046974342316389084,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
17,0.05627601221203804,0.047864384949207306,0.17343829572200775,0.16360795497894287,0.05627601221203804,0.047864384949207306,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
18,0.057100050151348114,0.04939861223101616,0.17377570271492004,0.16364240646362305,0.057100050151348114,0.04939861223101616,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
19,0.05609315261244774,0.04667213559150696,0.17333880066871643,0.16056795418262482,0.05609315261244774,0.04667213559150696,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
20,0.05608396232128143,0.04468121379613876,0.1704651266336441,0.15783117711544037,0.05608396232128143,0.04468121379613876,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
21,0.05359995365142822,0.04432804509997368,0.16952067613601685,0.15706072747707367,0.05359995365142822,0.04432804509997368,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
22,0.049297839403152466,0.044432900846004486,0.16239309310913086,0.1560683250427246,0.049297839403152466,0.044432900846004486,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
23,0.052130263298749924,0.04527336731553078,0.16608235239982605,0.1571587175130844,0.052130263298749924,0.045273371040821075,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
24,0.04981023818254471,0.04500723257660866,0.16366270184516907,0.15598426759243011,0.04981023818254471,0.04500723257660866,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
25,0.04733388125896454,0.043238528072834015,0.15871015191078186,0.15383683145046234,0.04733388125896454,0.043238528072834015,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
26,0.044127896428108215,0.043450698256492615,0.15542370080947876,0.15362362563610077,0.044127896428108215,0.043450698256492615,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
27,0.0476335845887661,0.04259996861219406,0.16016392409801483,0.15189997851848602,0.0476335845887661,0.04259996861219406,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
28,0.04505788907408714,0.04333017021417618,0.15483246743679047,0.15211603045463562,0.04505788907408714,0.04333017021417618,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
29,0.045485299080610275,0.043196141719818115,0.15819646418094635,0.1515405774116516,0.045485299080610275,0.043196141719818115,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
30,0.04207368940114975,0.04517701640725136,0.15234287083148956,0.15353482961654663,0.04207368940114975,0.04517701640725136,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
31,0.043306201696395874,0.04306527227163315,0.15309476852416992,0.15072046220302582,0.043306201696395874,0.04306527227163315,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
32,0.0444304496049881,0.042397480458021164,0.15361443161964417,0.1490441858768463,0.0444304496049881,0.042397480458021164,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
33,0.04444775730371475,0.042169585824012756,0.15473493933677673,0.1503254473209381,0.04444775730371475,0.042169585824012756,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
34,0.042179256677627563,0.04235595837235451,0.1507185697555542,0.14930866658687592,0.042179256677627563,0.04235595837235451,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
35,0.04238136485219002,0.04190758615732193,0.14929530024528503,0.14812040328979492,0.04238136485219002,0.04190758615732193,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
36,0.04452255368232727,0.04374822601675987,0.1557864248752594,0.15005941689014435,0.04452255368232727,0.04374822601675987,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
37,0.041891541332006454,0.043073542416095734,0.14787960052490234,0.1485321819782257,0.041891541332006454,0.043073542416095734,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
38,0.04186812788248062,0.04283801466226578,0.15110108256340027,0.147972971200943,0.04186812788248062,0.04283801466226578,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
39,0.03798665106296539,0.042246028780937195,0.143386572599411,0.14684665203094482,0.03798665106296539,0.042246028780937195,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
40,0.03696363791823387,0.04107207804918289,0.14331790804862976,0.1452896147966385,0.03696363791823387,0.04107207804918289,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
41,0.039192233234643936,0.04171418771147728,0.14557385444641113,0.14610812067985535,0.039192233234643936,0.04171418771147728,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
42,0.040207572281360626,0.04283259063959122,0.14612343907356262,0.14684627950191498,0.040207572281360626,0.04283259063959122,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
43,0.040813155472278595,0.04102272167801857,0.14601372182369232,0.14480695128440857,0.040813155472278595,0.04102272167801857,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
44,0.03848188742995262,0.043218016624450684,0.14477528631687164,0.14746306836605072,0.03848188742995262,0.043218016624450684,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
45,0.0369877815246582,0.04173982888460159,0.14120370149612427,0.14563828706741333,0.0369877815246582,0.04173982888460159,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
46,0.03675387054681778,0.041329141706228256,0.1412067860364914,0.14471153914928436,0.03675387054681778,0.041329141706228256,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
47,0.03615305572748184,0.04020848870277405,0.14005079865455627,0.14357052743434906,0.03615305572748184,0.04020848870277405,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
48,0.038220349699258804,0.04123574122786522,0.1413414031267166,0.14420047402381897,0.038220349699258804,0.04123574122786522,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
49,0.03572968393564224,0.04041137918829918,0.14078085124492645,0.14309513568878174,0.03572968393564224,0.04041137918829918,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
50,0.03902193531394005,0.04136650636792183,0.1451549082994461,0.14435681700706482,0.03902193531394005,0.04136650636792183,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
51,0.03725472465157509,0.039878468960523605,0.14121390879154205,0.1433107703924179,0.03725472465157509,0.039878468960523605,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
52,0.035976048558950424,0.042341213673353195,0.13984563946723938,0.1456526666879654,0.035976048558950424,0.042341213673353195,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
53,0.03703071177005768,0.044461846351623535,0.14161862432956696,0.1485891342163086,0.03703071177005768,0.044461846351623535,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
54,0.03579792007803917,0.04081521928310394,0.1394810974597931,0.14260080456733704,0.03579792007803917,0.04081521928310394,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
55,0.03495500609278679,0.042564794421195984,0.13745291531085968,0.14545878767967224,0.03495500609278679,0.042564794421195984,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
56,0.03613114356994629,0.04432818666100502,0.13911476731300354,0.14774048328399658,0.03613114356994629,0.04432818666100502,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
57,0.03500921279191971,0.04028414934873581,0.13679571449756622,0.14196394383907318,0.03500921279191971,0.04028414934873581,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
58,0.035205550491809845,0.038533005863428116,0.13761521875858307,0.1400909125804901,0.035205550491809845,0.038533005863428116,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
59,0.036025505512952805,0.0386662594974041,0.13933397829532623,0.13954252004623413,0.036025505512952805,0.0386662594974041,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
60,0.035679884254932404,0.03872043639421463,0.139310821890831,0.13962341845035553,0.035679884254932404,0.03872043639421463,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
61,0.033582452684640884,0.03815148398280144,0.13442197442054749,0.13851112127304077,0.033582452684640884,0.03815148398280144,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
62,0.03455022722482681,0.03827541321516037,0.1365586221218109,0.13907818496227264,0.03455022722482681,0.03827541321516037,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
63,0.032579001039266586,0.039441075176000595,0.13374121487140656,0.14062990248203278,0.032579001039266586,0.039441075176000595,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
64,0.033607155084609985,0.039791274815797806,0.13527825474739075,0.14007653295993805,0.033607155084609985,0.039791274815797806,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
65,0.03421758860349655,0.03814671188592911,0.1348269283771515,0.137849822640419,0.03421758860349655,0.03814671188592911,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
66,0.032169416546821594,0.038483645766973495,0.13246779143810272,0.1385180801153183,0.032169416546821594,0.038483645766973495,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
67,0.031836096197366714,0.03722976893186569,0.13111665844917297,0.13612788915634155,0.031836096197366714,0.03722976893186569,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
68,0.032390058040618896,0.038231976330280304,0.13270114362239838,0.1378404200077057,0.032390058040618896,0.038231976330280304,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
69,0.03391104191541672,0.03806895390152931,0.13471776247024536,0.1378640979528427,0.03391104191541672,0.03806895390152931,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
70,0.031743790954351425,0.0378342904150486,0.13139255344867706,0.13643327355384827,0.031743790954351425,0.0378342904150486,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
71,0.03091975301504135,0.03773976489901543,0.1301279515028,0.13739924132823944,0.03091975301504135,0.03773976489901543,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
72,0.031250517815351486,0.03882361575961113,0.13155169785022736,0.13718119263648987,0.031250517815351486,0.03882361575961113,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
73,0.03221955895423889,0.03707810118794441,0.13284356892108917,0.1358243077993393,0.03221955895423889,0.03707810118794441,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
74,0.03123735450208187,0.0380931980907917,0.13099507987499237,0.1366117149591446,0.03123735450208187,0.0380931980907917,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
75,0.030988847836852074,0.03699298948049545,0.13004322350025177,0.1352902054786682,0.030988847836852074,0.03699298948049545,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
76,0.031816910952329636,0.036789096891880035,0.13233427703380585,0.13572292029857635,0.031816910952329636,0.036789096891880035,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
77,0.03057788498699665,0.03821403160691261,0.12734432518482208,0.13621710240840912,0.03057788498699665,0.03821403160691261,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
78,0.03136923164129257,0.03788260743021965,0.13149935007095337,0.1366160362958908,0.03136923164129257,0.03788260743021965,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
79,0.032396432012319565,0.0363105945289135,0.130940243601799,0.133846253156662,0.032396432012319565,0.0363105945289135,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
80,0.030966097488999367,0.03660173341631889,0.1285763829946518,0.13371306657791138,0.030966097488999367,0.03660173341631889,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
81,0.03012946806848049,0.035692937672138214,0.12926283478736877,0.1334378868341446,0.03012946806848049,0.035692937672138214,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
82,0.03003467619419098,0.037530187517404556,0.12706732749938965,0.13643033802509308,0.03003467619419098,0.037530187517404556,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
83,0.032759878784418106,0.036156415939331055,0.13329991698265076,0.13374152779579163,0.032759878784418106,0.036156415939331055,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
84,0.03148141875863075,0.03528963029384613,0.13137122988700867,0.13261641561985016,0.03148141875863075,0.03528963029384613,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
85,0.031832706183195114,0.03564494475722313,0.1315891146659851,0.13258247077465057,0.031832706183195114,0.03564494475722313,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
86,0.029557019472122192,0.036001965403556824,0.1272968053817749,0.13222439587116241,0.029557019472122192,0.036001965403556824,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
87,0.030671944841742516,0.036174193024635315,0.12964516878128052,0.13312916457653046,0.030671944841742516,0.036174193024635315,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
88,0.03062082827091217,0.034655001014471054,0.12889866530895233,0.1310349404811859,0.03062082827091217,0.034655001014471054,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
89,0.028483279049396515,0.03478161618113518,0.12473355978727341,0.12990795075893402,0.028483279049396515,0.03478161618113518,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
90,0.02861148491501808,0.03522210195660591,0.12562119960784912,0.1318025290966034,0.02861148491501808,0.03522210195660591,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
91,0.030157746747136116,0.035263799130916595,0.1279478818178177,0.131348118185997,0.030157746747136116,0.035263799130916595,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
92,0.029358647763729095,0.035565052181482315,0.12741823494434357,0.13143989443778992,0.029358647763729095,0.035565052181482315,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
93,0.029205283150076866,0.03505131974816322,0.12531322240829468,0.13019537925720215,0.029205283150076866,0.03505131974816322,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
94,0.02933335490524769,0.03494146093726158,0.12579259276390076,0.13019959628582,0.02933335490524769,0.03494146093726158,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
95,0.030145801603794098,0.03588194400072098,0.12766993045806885,0.1313427835702896,0.030145801603794098,0.03588194027543068,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
96,0.029517630115151405,0.03639072924852371,0.12709367275238037,0.13227516412734985,0.029517630115151405,0.03639072924852371,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
97,0.027646055445075035,0.0339771993458271,0.12213756144046783,0.12882870435714722,0.027646055445075035,0.0339771993458271,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
98,0.0300290584564209,0.035352639853954315,0.1273009330034256,0.13074883818626404,0.0300290584564209,0.035352639853954315,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
99,0.027944201603531837,0.033936042338609695,0.12257115542888641,0.12844422459602356,0.027944201603531837,0.033936042338609695,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
100,0.03151148185133934,0.034878265112638474,0.1286357343196869,0.12987446784973145,0.03151148185133934,0.034878265112638474,LSTM,60,2,32,0.1,0.001,32,15,100,100,val_loss
1,0.715053915977478,0.5213691592216492,0.6723761558532715,0.5785223245620728,0.715053915977478,0.5213691592216492,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
2,0.4319101870059967,0.277990460395813,0.5206751823425293,0.41398927569389343,0.4319101870059967,0.277990460395813,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
3,0.26662060618400574,0.17269638180732727,0.4047267735004425,0.31828221678733826,0.26662060618400574,0.17269638180732727,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
4,0.1870063692331314,0.11188986152410507,0.33105483651161194,0.2554093897342682,0.1870063692331314,0.11188986152410507,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
5,0.1299211084842682,0.08117816597223282,0.2730337679386139,0.21525007486343384,0.1299211084842682,0.08117816597223282,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
6,0.10501107573509216,0.06707452237606049,0.2402111142873764,0.19499728083610535,0.10501107573509216,0.06707452237606049,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
7,0.08837186545133591,0.058133456856012344,0.21810169517993927,0.1819177120923996,0.08837186545133591,0.058133456856012344,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
8,0.07734164595603943,0.05406878888607025,0.20407380163669586,0.1749657243490219,0.07734164595603943,0.05406878888607025,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
9,0.07297349721193314,0.05235350504517555,0.19641625881195068,0.17159220576286316,0.07297349721193314,0.05235350504517555,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
10,0.06719035655260086,0.051583413034677505,0.18880146741867065,0.16934601962566376,0.06719035655260086,0.051583413034677505,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
11,0.06573573499917984,0.047581616789102554,0.18549814820289612,0.16384851932525635,0.06573573499917984,0.047581616789102554,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
12,0.06270638853311539,0.049471788108348846,0.18086887896060944,0.16471059620380402,0.06270638853311539,0.049471788108348846,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
13,0.06449924409389496,0.05032869428396225,0.1821947693824768,0.16431275010108948,0.06449924409389496,0.05032869428396225,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
14,0.05974966287612915,0.04785565286874771,0.17705431580543518,0.16034342348575592,0.05974966287612915,0.04785565286874771,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
15,0.05670449882745743,0.046014171093702316,0.17434297502040863,0.15814653038978577,0.05670449882745743,0.046014171093702316,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
16,0.057996585965156555,0.047778572887182236,0.1736612617969513,0.15927556157112122,0.057996585965156555,0.047778572887182236,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
17,0.055134985595941544,0.04690014198422432,0.16797909140586853,0.15828557312488556,0.055134985595941544,0.04690014198422432,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
