epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,epochs_usados,early_stopping_monitor,wavelet,dwt_level,low_filters,low_lstm_units,low_dropout,high_filters_1,high_filters_2,high_dilation_rates,high_dropout,dense_units,learning_rate,epochs_max,batch_size,patience
23,0.03883415460586548,0.05884537100791931,0.14742906391620636,0.16502201557159424,0.03883415460586548,0.05884537100791931,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
24,0.03451964259147644,0.06565722078084946,0.140201136469841,0.16158472001552582,0.03451964259147644,0.06565722078084946,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
25,0.02982020378112793,0.04132561758160591,0.1295125037431717,0.13716356456279755,0.02982020378112793,0.04132561758160591,DWT_CLSTM_DCCNN,80,3,25,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
1,0.4754779040813446,0.17403709888458252,0.5239747166633606,0.3289777338504791,0.4754779040813446,0.17403709888458252,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
2,0.15618668496608734,0.11915414035320282,0.3043796718120575,0.27628499269485474,0.15618668496608734,0.11915414035320282,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
3,0.11306039243936539,0.10504303872585297,0.2600942552089691,0.2533659338951111,0.11306039243936539,0.10504303872585297,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
4,0.09811390191316605,0.06952035427093506,0.2428811639547348,0.2015431672334671,0.09811390191316605,0.06952035427093506,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
5,0.09125279635190964,0.07715410739183426,0.2314167022705078,0.2124585211277008,0.09125279635190964,0.07715410739183426,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
6,0.07491836696863174,0.07728006690740585,0.21214614808559418,0.2148503065109253,0.07491836696863174,0.07728006690740585,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
7,0.06986845284700394,0.059950437396764755,0.19830858707427979,0.1836443543434143,0.06986845284700394,0.059950437396764755,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
8,0.052015867084264755,0.05149291828274727,0.17082466185092926,0.1658283770084381,0.052015867084264755,0.05149291828274727,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
9,0.04920779913663864,0.047979775816202164,0.16606177389621735,0.15559718012809753,0.04920779913663864,0.047979775816202164,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
10,0.0415235236287117,0.05525042116641998,0.15241016447544098,0.17352190613746643,0.0415235236287117,0.05525042116641998,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
11,0.05182092264294624,0.0463399700820446,0.1698179543018341,0.15547910332679749,0.05182092264294624,0.0463399700820446,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
12,0.04051023721694946,0.04524262249469757,0.15266308188438416,0.1609124392271042,0.04051023721694946,0.04524262249469757,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
13,0.03914273530244827,0.048107270151376724,0.14829395711421967,0.15879766643047333,0.03914273530244827,0.048107270151376724,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
14,0.036414120346307755,0.05416012927889824,0.14448492228984833,0.17760425806045532,0.036414120346307755,0.05416012927889824,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
15,0.037782084196805954,0.05295220762491226,0.14594587683677673,0.16694006323814392,0.037782084196805954,0.05295220762491226,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
16,0.03525814041495323,0.07403570413589478,0.14069104194641113,0.2068433165550232,0.03525814041495323,0.07403570413589478,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
17,0.053701452910900116,0.057902488857507706,0.17559914290905,0.1762610226869583,0.053701452910900116,0.057902488857507706,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
18,0.05313662067055702,0.060004882514476776,0.1760704070329666,0.19016557931900024,0.05313662067055702,0.060004882514476776,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
19,0.0476340726017952,0.053716473281383514,0.16517570614814758,0.18039780855178833,0.0476340726017952,0.053716473281383514,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
20,0.04578734561800957,0.050376325845718384,0.16453206539154053,0.16773860156536102,0.04578734561800957,0.050376325845718384,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
21,0.041026510298252106,0.06511782109737396,0.15391805768013,0.19847792387008667,0.041026510298252106,0.06511782109737396,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
22,0.04063180461525917,0.06261501461267471,0.15487292408943176,0.19730405509471893,0.04063180461525917,0.06261501461267471,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
23,0.03784046694636345,0.0380064956843853,0.14258837699890137,0.1458030790090561,0.03784046694636345,0.0380064956843853,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
24,0.03129403665661812,0.04029710218310356,0.12776106595993042,0.14307577908039093,0.03129403665661812,0.04029710218310356,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
25,0.029670627787709236,0.051409654319286346,0.12948378920555115,0.1603550910949707,0.029670627787709236,0.051409654319286346,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
26,0.028672408312559128,0.05134226381778717,0.12491745501756668,0.16275852918624878,0.028672408312559128,0.05134226381778717,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
27,0.02998046949505806,0.050743550062179565,0.1278199851512909,0.1655004322528839,0.02998046949505806,0.050743550062179565,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
28,0.039615485817193985,0.04000680521130562,0.15164592862129211,0.1490326225757599,0.039615485817193985,0.04000680521130562,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
29,0.03972270339727402,0.04956027865409851,0.151774063706398,0.18076513707637787,0.03972270339727402,0.04956027865409851,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
30,0.040805645287036896,0.04066159948706627,0.15104474127292633,0.15135152637958527,0.040805645287036896,0.04066159948706627,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
31,0.04439619556069374,0.05020918324589729,0.15822665393352509,0.1714477241039276,0.04439619556069374,0.05020918324589729,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
32,0.029550975188612938,0.05329221859574318,0.130141019821167,0.1765698939561844,0.029550975188612938,0.05329221859574318,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
33,0.027036547660827637,0.05595236271619797,0.12469001859426498,0.17588692903518677,0.027036547660827637,0.05595236271619797,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
34,0.02737642638385296,0.04328867793083191,0.12342485040426254,0.14448176324367523,0.02737642638385296,0.04328867793083191,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
35,0.02828233130276203,0.038708675652742386,0.1252056211233139,0.14861121773719788,0.02828233130276203,0.038708675652742386,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
36,0.024410678073763847,0.036390271037817,0.1192629486322403,0.14161071181297302,0.024410678073763847,0.036390271037817,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
37,0.02671683393418789,0.04433168098330498,0.12279590219259262,0.1603742092847824,0.02671683393418789,0.04433168098330498,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
38,0.02521371841430664,0.056954093277454376,0.11778531968593597,0.18122418224811554,0.02521371841430664,0.056954093277454376,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
39,0.021737543866038322,0.049157775938510895,0.11192117631435394,0.15974031388759613,0.021737543866038322,0.049157775938510895,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
40,0.029311910271644592,0.040043823421001434,0.1284010112285614,0.14098583161830902,0.029311910271644592,0.040043823421001434,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
41,0.028644366189837456,0.050150658935308456,0.12941575050354004,0.1699352115392685,0.028644366189837456,0.050150658935308456,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
42,0.026232857257127762,0.03803889825940132,0.11955584585666656,0.14405786991119385,0.026232857257127762,0.03803889825940132,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
43,0.03287159651517868,0.046527888625860214,0.13691140711307526,0.1677686870098114,0.03287159651517868,0.046527888625860214,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
44,0.02386425994336605,0.04892294481396675,0.11707395315170288,0.16994820535182953,0.02386425994336605,0.04892294481396675,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
45,0.01916460692882538,0.04557163268327713,0.10097332298755646,0.15009932219982147,0.01916460692882538,0.04557163268327713,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
46,0.023636961355805397,0.039160121232271194,0.11502883583307266,0.14377616345882416,0.023636961355805397,0.039160121232271194,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
47,0.023801762610673904,0.04382728412747383,0.11533330380916595,0.15778811275959015,0.023801762610673904,0.04382728412747383,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
48,0.019941898062825203,0.03716639429330826,0.10569100081920624,0.14047494530677795,0.019941898062825203,0.03716639429330826,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
49,0.02253630757331848,0.03927634656429291,0.11232475936412811,0.14926552772521973,0.02253630757331848,0.03927634656429291,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
50,0.023861143738031387,0.05613962560892105,0.11648811399936676,0.18443626165390015,0.023861143738031387,0.05613962560892105,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
51,0.018009651452302933,0.04073221608996391,0.10085432231426239,0.14582420885562897,0.018009651452302933,0.04073221608996391,DWT_CLSTM_DCCNN,80,4,51,val_loss,db1,4,"[64, 128, 256]",128,0.5,128,192,"[1, 2, 4, 8]",0.5,64,0.001,100,32,15
