epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,gap_abs_val_train_loss,fold,modelo,numInputs,units,dropout,learning_rate,batch_size,scaler,patience,epochs_max,early_stopping_monitor,best_epoch_val_loss_fold,best_val_loss_fold,epochs_usados_fold
21,0.005626259371638298,0.003845925908535719,0.054198216646909714,0.042073577642440796,0.005626259371638298,0.003845925908535719,0.0017803334631025791,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
22,0.0057280706241726875,0.003828480141237378,0.05447760969400406,0.041803475469350815,0.0057280706241726875,0.003828480141237378,0.0018995904829353094,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
23,0.005628775339573622,0.003752805758267641,0.054226353764534,0.041546545922756195,0.005628775339573622,0.003752805758267641,0.0018759695813059807,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
24,0.0053466735407710075,0.003738753730431199,0.05281347036361694,0.04131514951586723,0.0053466735407710075,0.003738753730431199,0.0016079198103398085,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
25,0.005372333340346813,0.003733891760930419,0.052604902535676956,0.041038885712623596,0.005372333340346813,0.003733891760930419,0.0016384415794163942,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
26,0.005252630449831486,0.0037008696235716343,0.05198530852794647,0.040607016533613205,0.005252630449831486,0.0037008696235716343,0.0015517608262598515,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
27,0.005280453246086836,0.003675800049677491,0.05215609818696976,0.04030400514602661,0.005280453246086836,0.003675800049677491,0.0016046531964093447,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
28,0.0052331858314573765,0.00363689917139709,0.05203843116760254,0.04087376594543457,0.0052331858314573765,0.00363689917139709,0.0015962866600602865,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
29,0.0050707305781543255,0.0036076835822314024,0.051489751785993576,0.040359992533922195,0.0050707305781543255,0.0036076835822314024,0.001463046995922923,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
30,0.004990430548787117,0.0035814973525702953,0.050968486815690994,0.04030563309788704,0.004990430548787117,0.0035814973525702953,0.0014089331962168217,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
31,0.005017222836613655,0.0035795820876955986,0.050744038075208664,0.039912570267915726,0.005017222836613655,0.0035795820876955986,0.0014376407489180565,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
32,0.004898699466139078,0.003524579107761383,0.05029936879873276,0.039919622242450714,0.004898699466139078,0.003524579107761383,0.001374120358377695,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
33,0.004838890396058559,0.0035226596519351006,0.04993494227528572,0.03945719078183174,0.004838890396058559,0.0035226596519351006,0.0013162307441234589,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
34,0.00498361699283123,0.003497960278764367,0.050805382430553436,0.03934994712471962,0.00498361699283123,0.003497960278764367,0.001485656714066863,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
35,0.004912670701742172,0.0035028120037168264,0.05028510093688965,0.03921671584248543,0.004912670701742172,0.0035028120037168264,0.0014098586980253458,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
36,0.004734713118523359,0.003497975179925561,0.04915648326277733,0.0397501178085804,0.004734713118523359,0.003497975179925561,0.0012367379385977983,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
37,0.0047180550172924995,0.0035065803676843643,0.04940925911068916,0.039209816604852676,0.0047180550172924995,0.0035065803676843643,0.0012114746496081352,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
38,0.004616514779627323,0.003497794270515442,0.04839475452899933,0.038955897092819214,0.004616514779627323,0.003497794270515442,0.0011187205091118813,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
39,0.004711678717285395,0.003434927901253104,0.0487709678709507,0.039031583815813065,0.004711678717285395,0.003434927901253104,0.0012767508160322905,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
40,0.004748244304209948,0.003445114241912961,0.04897591099143028,0.03869730606675148,0.004748244304209948,0.003445114241912961,0.0013031300622969866,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
41,0.004719216842204332,0.0034639874938875437,0.04882585629820824,0.03887428343296051,0.004719216842204332,0.0034639874938875437,0.0012552293483167887,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
42,0.0046739839017391205,0.0034166094847023487,0.04860760271549225,0.03900890424847603,0.0046739839017391205,0.0034166094847023487,0.0012573744170367718,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
43,0.00460700923576951,0.0034030680544674397,0.04832405969500542,0.03843151405453682,0.00460700923576951,0.0034030680544674397,0.0012039411813020706,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
44,0.004530059173703194,0.003359633032232523,0.047929227352142334,0.0384482778608799,0.004530059173703194,0.003359633032232523,0.0011704261414706707,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
45,0.004690922796726227,0.0034410320222377777,0.048631321638822556,0.038536954671144485,0.004690922796726227,0.0034410320222377777,0.001249890774488449,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
46,0.00458147656172514,0.003404456190764904,0.047761496156454086,0.03832261264324188,0.00458147656172514,0.003404456190764904,0.0011770203709602356,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
47,0.004542457405477762,0.003385655814781785,0.04768506810069084,0.03808518126606941,0.004542457405477762,0.003385655814781785,0.0011568015906959772,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
48,0.0045814248733222485,0.0033402584958821535,0.047849949449300766,0.038055822253227234,0.0045814248733222485,0.0033402584958821535,0.001241166377440095,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
49,0.004585552494972944,0.0033931592479348183,0.04818858951330185,0.038195423781871796,0.004585552494972944,0.0033931592479348183,0.001192393247038126,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
50,0.004482502117753029,0.003323070704936981,0.04716653749346733,0.03771050274372101,0.004482502117753029,0.003323070704936981,0.0011594314128160477,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
51,0.0044687180779874325,0.003305877558887005,0.047246940433979034,0.03774449974298477,0.0044687180779874325,0.003305877558887005,0.0011628405191004276,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
52,0.00444733165204525,0.003323797369375825,0.04722847416996956,0.03771883621811867,0.00444733165204525,0.003323797369375825,0.001123534282669425,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
53,0.004565051756799221,0.003296774113550782,0.04776587709784508,0.03766412287950516,0.004565051756799221,0.003296774113550782,0.0012682776432484388,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
54,0.004432227928191423,0.0033175558783113956,0.04723832383751869,0.03768491372466087,0.004432227928191423,0.0033175558783113956,0.0011146720498800278,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
55,0.0043413364328444,0.003312448738142848,0.04607713967561722,0.03754059225320816,0.0043413364328444,0.003312448738142848,0.0010288876947015524,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
56,0.004427948500961065,0.0033120254520326853,0.047190625220537186,0.03789009153842926,0.004427948500961065,0.0033120254520326853,0.00111592304892838,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
57,0.004348034504801035,0.0032854140736162663,0.04638199135661125,0.03746490180492401,0.004348034504801035,0.0032854140736162663,0.0010626204311847687,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
58,0.0043121809139847755,0.003276946023106575,0.046468909829854965,0.03782998397946358,0.0043121809139847755,0.003276946023106575,0.0010352348908782005,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
59,0.004257976543158293,0.0032606241293251514,0.04595433175563812,0.03727210685610771,0.004257976543158293,0.0032606241293251514,0.0009973524138331413,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
60,0.0043540773913264275,0.0032509625889360905,0.04641832411289215,0.03722182288765907,0.0043540773913264275,0.0032509625889360905,0.001103114802390337,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
61,0.004330032505095005,0.0033129719085991383,0.046328432857990265,0.03773429989814758,0.004330032505095005,0.0033129719085991383,0.0010170605964958668,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
62,0.004230462480336428,0.0032645189203321934,0.04588499292731285,0.03820807859301567,0.004230462480336428,0.0032645189203321934,0.0009659435600042343,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
63,0.004282438196241856,0.0032951210159808397,0.04568062350153923,0.03887534141540527,0.004282438196241856,0.0032951210159808397,0.000987317180261016,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
64,0.004191261716187,0.0032440025825053453,0.04539432376623154,0.03785661607980728,0.004191261716187,0.0032440025825053453,0.0009472591336816549,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
65,0.004209516569972038,0.003231822047382593,0.04535660147666931,0.037752557545900345,0.004209516569972038,0.003231822047382593,0.0009776945225894451,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
66,0.004151264205574989,0.003233203897252679,0.04497130587697029,0.03777635842561722,0.004151264205574989,0.003233203897252679,0.0009180603083223104,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
67,0.004206768702715635,0.0032387617975473404,0.04545348510146141,0.03800929710268974,0.004206768702715635,0.0032387617975473404,0.0009680069051682949,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
68,0.004198020324110985,0.003244578605517745,0.045235130935907364,0.03790636360645294,0.004198020324110985,0.003244578605517745,0.0009534417185932398,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
69,0.004188224207609892,0.003240121528506279,0.04512173309922218,0.0379447415471077,0.004188224207609892,0.003240121528506279,0.0009481026791036129,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
70,0.004183495417237282,0.0032164277508854866,0.04519128054380417,0.03754492104053497,0.004183495417237282,0.0032164277508854866,0.0009670676663517952,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
71,0.0042029982432723045,0.003203165717422962,0.045033976435661316,0.037164222449064255,0.0042029982432723045,0.003203165717422962,0.0009998325258493423,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
72,0.004145768005400896,0.003233351046219468,0.04506013169884682,0.03783826157450676,0.004145768005400896,0.003233351046219468,0.000912416959181428,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
73,0.004123034421354532,0.0032325873617082834,0.04456467553973198,0.03770453482866287,0.004123034421354532,0.0032325873617082834,0.0008904470596462488,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
74,0.004123765509575605,0.003214872209355235,0.04471916705369949,0.03745020180940628,0.004123765509575605,0.003214872209355235,0.0009088933002203703,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
75,0.00421710591763258,0.0032204706221818924,0.04541860520839691,0.03765910491347313,0.00421710591763258,0.0032204706221818924,0.0009966352954506874,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
76,0.004165092017501593,0.003201630199328065,0.04502628743648529,0.037222810089588165,0.004165092017501593,0.003201630199328065,0.0009634618181735277,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
77,0.004141733981668949,0.0032293268013745546,0.044805146753787994,0.03761148080229759,0.004141733981668949,0.0032293268013745546,0.0009124071802943945,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
78,0.004091912880539894,0.003197003621608019,0.04456526041030884,0.03704404458403587,0.004091912880539894,0.003197003621608019,0.0008949092589318752,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
79,0.004100169986486435,0.0031939041800796986,0.04489535465836525,0.03685244545340538,0.004100169986486435,0.0031939041800796986,0.0009062658064067364,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
80,0.004046730697154999,0.003216586308553815,0.04442010447382927,0.03736106678843498,0.004046730697154999,0.003216586308553815,0.0008301443886011839,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
81,0.004018697887659073,0.003189163515344262,0.0441950298845768,0.0369253046810627,0.004018697887659073,0.003189163515344262,0.0008295343723148108,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
82,0.004096280317753553,0.003208372974768281,0.04434312507510185,0.03756311908364296,0.004096280317753553,0.003208372974768281,0.0008879073429852724,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
83,0.004037843551486731,0.0031995177268981934,0.044050343334674835,0.03725815936923027,0.004037843551486731,0.0031995177268981934,0.0008383258245885372,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
84,0.004023673478513956,0.003197230864316225,0.04384613782167435,0.03727490082383156,0.004023673478513956,0.003197230864316225,0.000826442614197731,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
85,0.0039773983880877495,0.0032093748450279236,0.04358294606208801,0.0375843271613121,0.0039773983880877495,0.0032093748450279236,0.0007680235430598259,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
86,0.004006808623671532,0.0032046993728727102,0.044066499918699265,0.037357624620199203,0.004006808623671532,0.0032046993728727102,0.0008021092507988214,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
87,0.004094076808542013,0.003192310454323888,0.04442892223596573,0.03702075034379959,0.004094076808542013,0.003192310454323888,0.0009017663542181253,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
88,0.004096212796866894,0.0031885276548564434,0.0444597452878952,0.03710458427667618,0.004096212796866894,0.0031885276548564434,0.0009076851420104504,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
89,0.003958866000175476,0.0032307617366313934,0.04357576370239258,0.037880294024944305,0.003958866000175476,0.0032307617366313934,0.0007281042635440826,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
90,0.004053707234561443,0.003208789275959134,0.04408716782927513,0.03751673549413681,0.004053707234561443,0.003208789275959134,0.0008449179586023092,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
91,0.004098719917237759,0.0032080153468996286,0.04398217424750328,0.03752979263663292,0.004098719917237759,0.0032080153468996286,0.00089070457033813,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
92,0.004065186250954866,0.0031968140974640846,0.044053301215171814,0.03734244033694267,0.004065186250954866,0.0031968140974640846,0.0008683721534907818,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
93,0.004040190018713474,0.0032065282575786114,0.04371853917837143,0.037611957639455795,0.004040190018713474,0.0032065282575786114,0.0008336617611348629,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
94,0.00400568637996912,0.0032054397743195295,0.043860048055648804,0.037598006427288055,0.00400568637996912,0.0032054397743195295,0.0008002466056495905,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
95,0.003934334497898817,0.003187650116160512,0.043558914214372635,0.03706797957420349,0.003934334497898817,0.003187650116160512,0.0007466843817383051,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
96,0.004061541520059109,0.0031930417753756046,0.04387690871953964,0.03720464929938316,0.004061541520059109,0.0031930417753756046,0.0008684997446835041,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
97,0.003953297156840563,0.003199405036866665,0.04355044662952423,0.037490613758563995,0.003953297156840563,0.003199405036866665,0.0007538921199738979,1,RNN,15,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,106,0.0031848836224526167,126
